STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,TMAX,TMIN,AWND,RHAV,RHMN,RHMX
USW00023190,2020-03-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",51,189,111,29,85,63,97
USW00023190,2020-03-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",25,189,94,14,86,70,96
USW00023190,2020-03-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",18,144,122,19,87,74,97
USW00023190,2020-03-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",33,167,117,27,84,74,93
USW00023190,2020-03-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",36,161,106,28,81,65,96
USW00023190,2020-03-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",267,133,44,40,86,67,97
USW00023190,2020-03-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",36,139,39,19,75,53,97
USW00023190,2020-03-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,22,42,61,36,89
USW00023190,2020-03-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,161,44,24,71,51,85
USW00023190,2020-03-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",8,161,89,21,80,65,93
USW00023190,2020-03-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,167,83,21,78,60,96
USW00023190,2020-03-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",163,178,89,43,83,58,97
USW00023190,2020-03-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,78,28,81,65,97
USW00023190,2020-03-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,72,36,72,54,93
USW00023190,2020-03-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,67,34,65,48,86
USW00023190,2020-03-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,156,39,45,56,36,76
USW00023190,2020-03-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,39,35,55,31,73
USW00023190,2020-03-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,167,44,16,71,50,83
USW00023190,2020-03-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,67,43,69,42,86
USW00023190,2020-03-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,56,17,79,49,93
USW00023190,2020-03-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,72,14,76,56,93
USW00023190,2020-04-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,89,29,77,56,93
USW00023190,2020-04-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,89,25,64,39,80
USW00023190,2020-04-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,50,22,66,43,83
USW00023190,2020-04-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,178,61,23,73,56,90
USW00023190,2020-04-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",284,139,94,42,89,81,97
USW00023190,2020-04-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",28,167,72,25,78,58,97
USW00023190,2020-04-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",76,161,56,16,76,52,90
USW00023190,2020-04-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",3,150,72,25,78,64,93
USW00023190,2020-04-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",132,122,83,27,87,80,97
USW00023190,2020-04-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,172,61,15,80,58,100
USW00023190,2020-04-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,94,32,74,61,90
USW00023190,2020-04-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,156,128,19,81,75,90
USW00023190,2020-04-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,106,20,75,63,93
USW00023190,2020-04-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,78,13,82,59,97
USW00023190,2020-04-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,83,19,73,43,93
USW00023190,2020-04-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,111,26,83,68,93
USW00023190,2020-04-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,133,26,74,54,90
USW00023190,2020-04-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,178,111,22,71,62,87
USW00023190,2020-04-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,72,26,76,58,93
USW00023190,2020-04-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,89,35,70,57,90
USW00023190,2020-04-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,100,56,52,35,77
USW00023190,2020-04-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,311,117,33,59,18,90
USW00023190,2020-04-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,333,183,60,34,20,47
USW00023190,2020-04-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,139,25,62,23,93
USW00023190,2020-04-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,128,20,77,54,93
USW00023190,2020-04-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,122,21,78,55,93
USW00023190,2020-04-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,122,23,79,68,93
USW00023190,2020-04-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,117,19,77,55,96
USW00023190,2020-04-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,183,144,21,91,84,97
USW00023190,2020-04-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,144,22,80,24,97
USW00023190,2020-05-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,139,40,57,26,93
USW00023190,2020-05-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,294,111,37,57,25,80
USW00023190,2020-05-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,128,25,68,43,90
USW00023190,2020-05-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,106,22,71,39,93
USW00023190,2020-05-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,94,26,63,26,90
USW00023190,2020-05-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,111,18,73,49,93
USW00023190,2020-05-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,283,106,20,68,22,93
USW00023190,2020-05-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,122,18,83,64,96
USW00023190,2020-05-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,128,21,89,73,97
USW00023190,2020-05-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,178,122,23,87,73,100
USW00023190,2020-05-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,100,37,81,63,97
USW00023190,2020-05-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,100,31,70,53,90
USW00023190,2020-05-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,83,32,55,30,83
USW00023190,2020-05-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,133,47,54,27,78
USW00023190,2020-05-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,283,133,53,53,32,75
USW00023190,2020-05-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,117,25,71,50,87
USW00023190,2020-05-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,94,37,80,61,96
USW00023190,2020-05-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",13,206,122,49,73,53,100
USW00023190,2020-05-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,122,68,55,44,65
USW00023190,2020-05-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,94,23,66,44,90
USW00023190,2020-05-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,89,20,72,43,93
USW00023190,2020-05-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,117,26,75,53,93
USW00023190,2020-05-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,106,25,75,57,89
USW00023190,2020-05-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,100,27,80,59,93
USW00023190,2020-05-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,122,28,84,68,93
USW00023190,2020-05-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,139,33,87,73,100
USW00023190,2020-05-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,133,26,88,73,100
USW00023190,2020-05-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,133,28,85,70,100
USW00023190,2020-05-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,139,20,87,73,97
USW00023190,2020-05-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,117,34,76,53,93
USW00023190,2020-05-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,106,20,79,57,97
USW00023190,2020-06-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,122,23,71,48,93
USW00023190,2020-06-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,128,18,76,50,93
USW00023190,2020-06-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,117,23,76,50,97
USW00023190,2020-06-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,161,45,85,70,93
USW00023190,2020-06-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",10,206,150,20,80,63,100
USW00023190,2020-06-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,139,39,59,38,84
USW00023190,2020-06-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,128,48,42,23,70
USW00023190,2020-06-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,283,150,38,29,15,41
USW00023190,2020-06-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,328,117,24,40,10,84
USW00023190,2020-06-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,322,128,17,54,16,87
USW00023190,2020-06-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,133,25,77,46,96
USW00023190,2020-06-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,144,30,67,35,90
USW00023190,2020-06-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,133,54,50,29,78
USW00023190,2020-06-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,128,36,69,36,87
USW00023190,2020-06-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,117,26,77,61,87
USW00023190,2020-06-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,133,24,76,61,87
USW00023190,2020-06-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,133,24,74,57,90
USW00023190,2020-06-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,194,117,24,82,73,93
USW00023190,2020-06-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,133,30,81,66,93
USW00023190,2020-06-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,128,24,82,65,90
USW00023190,2020-06-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,144,22,83,68,97
USW00023190,2020-06-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,156,26,84,70,93
USW00023190,2020-06-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,156,32,83,68,90
USW00023190,2020-06-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,150,30,86,70,96
USW00023190,2020-06-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,144,26,85,70,97
USW00023190,2020-06-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,144,27,86,70,97
USW00023190,2020-06-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,144,28,85,70,97
USW00023190,2020-06-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,150,25,78,65,96
USW00023190,2020-06-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,144,31,70,55,90
USW00023190,2020-06-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,100,30,79,63,93
USW00023190,2020-07-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,122,27,80,66,93
USW00023190,2020-07-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,117,23,78,61,93
USW00023190,2020-07-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,117,22,78,59,90
USW00023190,2020-07-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,128,21,79,51,93
USW00023190,2020-07-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,122,21,74,48,90
USW00023190,2020-07-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,122,23,69,41,90
USW00023190,2020-07-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,122,22,71,40,93
USW00023190,2020-07-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,144,26,76,53,90
USW00023190,2020-07-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,144,22,83,68,93
USW00023190,2020-07-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,144,24,84,68,96
USW00023190,2020-07-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,144,26,80,60,100
USW00023190,2020-07-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,156,26,76,55,93
USW00023190,2020-07-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,139,27,78,61,93
USW00023190,2020-07-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,156,28,79,63,90
USW00023190,2020-07-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,128,31,80,66,90
USW00023190,2020-07-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,117,27,78,59,90
USW00023190,2020-07-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,133,27,75,59,87
USW00023190,2020-07-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,117,28,79,64,93
USW00023190,2020-07-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,133,30,81,66,97
USW00023190,2020-07-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,128,22,78,55,90
USW00023190,2020-07-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,128,25,79,57,93
USW00023190,2020-07-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,150,35,82,68,90
USW00023190,2020-07-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,133,27,83,66,90
USW00023190,2020-07-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,106,29,80,64,96
USW00023190,2020-07-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,128,28,82,68,93
USW00023190,2020-07-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,139,31,83,63,96
USW00023190,2020-07-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,144,31,83,63,97
USW00023190,2020-07-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,117,26,80,61,93
USW00023190,2020-07-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,144,30,84,66,93
USW00023190,2020-07-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,139,23,82,57,97
USW00023190,2020-07-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,111,17,77,52,93
USW00023190,2020-08-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,122,22,81,62,93
USW00023190,2020-08-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,239,122,19,77,53,93
USW00023190,2020-08-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,139,22,85,70,93
USW00023190,2020-08-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,144,23,83,63,97
USW00023190,2020-08-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,122,25,81,65,93
USW00023190,2020-08-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,128,24,77,57,90
USW00023190,2020-08-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,233,122,25,76,55,93
USW00023190,2020-08-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,128,23,78,61,93
USW00023190,2020-08-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,117,22,82,63,93
USW00023190,2020-08-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,200,117,25,85,68,100
USW00023190,2020-08-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,117,22,83,63,100
USW00023190,2020-08-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,111,22,78,48,96
USW00023190,2020-08-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,289,144,23,71,34,96
USW00023190,2020-08-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,167,34,67,47,84
USW00023190,2020-08-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,294,161,22,74,49,93
USW00023190,2020-08-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,283,178,24,75,58,91
USW00023190,2020-08-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,167,20,77,58,93
USW00023190,2020-08-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,294,183,32,72,44,90
USW00023190,2020-08-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,306,178,17,71,45,90
USW00023190,2020-08-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,167,18,76,54,93
USW00023190,2020-08-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,272,167,18,79,53,97
USW00023190,2020-08-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,294,178,23,74,48,93
USW00023190,2020-08-23,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,189,25,81,58,93
USW00023190,2020-08-24,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,189,29,85,69,97
USW00023190,2020-08-25,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,172,22,81,60,97
USW00023190,2020-08-26,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,256,167,18,83,60,96
USW00023190,2020-08-27,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,150,22,75,51,93
USW00023190,2020-08-28,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,128,25,82,66,93
USW00023190,2020-08-29,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,144,20,78,61,93
USW00023190,2020-08-30,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,139,25,80,59,90
USW00023190,2020-08-31,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,150,22,78,63,90
USW00023190,2020-09-01,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,133,27,77,61,87
USW00023190,2020-09-02,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,122,23,76,61,93
USW00023190,2020-09-03,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,244,156,26,76,56,87
USW00023190,2020-09-04,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,156,23,75,50,90
USW00023190,2020-09-05,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,300,150,17,71,39,93
USW00023190,2020-09-06,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,361,161,17,69,36,90
USW00023190,2020-09-07,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,267,178,22,76,60,97
USW00023190,2020-09-08,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,167,16,87,76,100
USW00023190,2020-09-09,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,156,22,87,76,97
USW00023190,2020-09-10,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,189,117,12,91,81,100
USW00023190,2020-09-11,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,228,128,18,84,59,100
USW00023190,2020-09-12,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,128,17,84,68,93
USW00023190,2020-09-13,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,217,139,26,83,68,100
USW00023190,2020-09-14,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,122,14,77,51,93
USW00023190,2020-09-15,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,250,122,14,76,52,93
USW00023190,2020-09-16,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,122,20,78,43,93
USW00023190,2020-09-17,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,100,19,76,48,93
USW00023190,2020-09-18,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,278,156,18,66,37,84
USW00023190,2020-09-19,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,261,122,17,73,45,90
USW00023190,2020-09-20,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,206,150,21,82,66,96
USW00023190,2020-09-21,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,211,144,19,83,66,97
USW00023190,2020-09-22,34.4241,-119.84249,2.5,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",0,222,156,24,81,63,93
